source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
3836282449696900480,149.9821980628089,1.0223336695772673,2.444899331071418,0.7615114039248261,-1.6572917308570516,1.1230721496705462,19.980095,1.7427711,,,NOT_AVAILABLE,,
3836380924704231168,150.31515200338245,5.110364503918355,2.556309445248274,6.660473026960105,,,20.701874,1.841814,,,NOT_AVAILABLE,,
3836253175196170368,149.84168834373642,0.21823949792406808,2.287722671171948,0.15674334936225184,0.5235920486022649,0.26778534815478156,17.868027,1.7313347,,,NOT_AVAILABLE,,
3836340723809083008,150.02254226721718,0.9824752525510289,2.709330643675973,1.823469600118827,,,18.979694,2.1502419,,,NOT_AVAILABLE,,
3836381543178498432,150.34911966468795,0.02982128926640552,2.613575708731187,0.02559782505549632,0.7741710139222678,0.03774061318591019,13.43683,0.69254494,,,NOT_AVAILABLE,6363.5,1.2205
3836281865577751424,149.94827862192,0.8054290285279402,2.401450543649739,1.0570337618452654,,,18.764582,1.393362,,,NOT_AVAILABLE,,
3836340036614315520,150.0629866835488,0.7879382747684377,2.7086842639611692,1.089744065440677,,,19.334715,1.8967495,,,NOT_AVAILABLE,,
3836366910225054848,150.51326562889824,0.07454293813975932,2.542649848884025,0.06172761775725753,0.5166819122618233,0.12236233605046243,16.0193,0.9766264,,,NOT_AVAILABLE,5345.0,0.401
3836374091410391808,150.6511295823037,21.136963001926247,2.662780129618123,15.943704294842947,,,20.826723,2.0559368,,,NOT_AVAILABLE,,
3836301313189271168,149.4305699334725,0.5423743692406878,2.3564623670688536,0.4445338035337646,1.1289143892684794,0.6919391251875178,19.552254,2.0696564,,,NOT_AVAILABLE,,
3836380997717490560,150.3068293890872,1.6035992566038464,2.5761450654398326,1.5752234233703362,0.30186845343852464,1.4533953291019988,20.415258,1.7609787,,,NOT_AVAILABLE,,
3836393809605271808,150.54078440563765,0.36022336097687263,2.8838554102835143,0.27272512542705546,-0.3782473753588037,0.5486931486346136,18.944998,0.72457886,,,NOT_AVAILABLE,,
3836400372315250176,150.79137762290588,0.7214709379613895,2.7934339018247667,0.4919734548120433,0.7834301255367612,0.8579161544573126,19.514874,0.8974781,,,NOT_AVAILABLE,,
3836308872332124288,149.63259525418854,0.16029859784396128,2.445968872720779,0.13020342940881316,-0.09611378520008854,0.23587455756304324,17.774538,1.2071247,,,NOT_AVAILABLE,,
3836354227186439936,149.56899902591022,0.6188090162730017,2.8113775023619,0.9503278587813438,,,18.313046,1.6985626,,,NOT_AVAILABLE,,
3836340552010962048,149.99877814756636,1.3647706127798096,2.704397679462905,2.5204221750210714,,,19.412289,2.4559479,,,NOT_AVAILABLE,,
3836304233767411072,149.68093009144886,0.5162198967420574,2.35576185987659,0.31840496333735735,1.2214767480176292,0.7991099040299903,19.324282,2.2930202,,,NOT_AVAILABLE,,
3836235140628422144,150.0434215389122,0.039450883117243124,2.1024688320001768,0.03563715721972728,0.8431913404648622,0.04261220292853412,13.950388,0.76192665,,,NOT_AVAILABLE,5905.0,
3836357697521529216,149.8148228048328,2.9196240097925257,2.8086757139853993,3.7122761518444816,,,20.648085,2.1339684,,,NOT_AVAILABLE,,
3836281762499775104,149.83475774255817,6.449364263079665,2.4448320352291106,8.988164764330756,,,20.88426,1.044569,,,NOT_AVAILABLE,,
